Year,Name,Position,College,Conference,Conference Rank,Round,Pick,AV,Games,Seasons,Height,Weight,40 Yard,Bench,Broad Jump,Shuttle,3 Cone,Vertical,Pass Att,Pass Completions,Pass Yds,Pass TD,Pass Int,Passer Rating,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo Tackles,Ast Tackles,Total Tackles,Tackles for Loss,Sacks,Int,Int Return Yards,Int TD,Pass Deflection,Fumble Recovery,Fumble Return Yards,Fumble TD,Forced Fumbles,PRs,PR Yds,PR TD,KRs,KR Yds,KR TD,XPA,XP%,FGA,FG%,Punts,Punt Avg
2011,Armando Allen,RB,Notre Dame,Ind,13,0,0,0.5,42,4,68,199,4.59,23,120,4.2,6.87,40,0,0,0,0,0,0,469,2144,8,119,833,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,113,0,54,1247,1,0,0,0,0,0,0
2017,Zach Banner,OG,Southern California,Pac-12,5,4,137,0.5,46,4,80,353,5.58,22,92,5.21,8.31,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Travis Beckum,TE,Wisconsin,Big Ten,2,3,100,0.5,42,4,75,243,4.61,28,110,4.23,7.08,33,0,0,0,0,0,0,8,25,0,159,2149,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Josh Boyce,WR,TCU,Big 12,3,4,102,0.5,39,3,71,206,4.38,22,131,4.1,6.68,34,0,0,0,0,0,0,4,7,1,161,2535,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0
2017,Pharaoh Brown,TE,Oregon,Pac-12,5,0,0,0.5,36,4,78,255,4.67,24,120,4.32,7.18,34,0,0,0,0,0,0,0,0,0,70,1011,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
2012,Drew Butler,P,Georgia,SEC,1,0,0,0.5,43,4,73,203,5.04,17,114,4.27,7.23,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,45.4
2010,Brandon Carter,OG,Texas Tech,Big 12,3,0,0,0.5,51,4,78,329,5.34,22,102,4.94,7.82,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Jamal Carter,SS,Miami (FL),ACC,4,0,0,0.5,43,4,73,218,4.64,19,122,4.09,7.1,35,0,0,0,0,0,0,0,0,0,0,0,0,95,69,164,2.5,0,2,48,0,10,1,0,0,1,0,0,0,4,60,0,0,0,0,0,0,0
2016,Jeremy Cash,SS,Small,ACC,4,0,0,0.5,44,4,72,212,4.56,15,122,4.37,6.89,35,0,0,0,0,0,0,0,0,0,0,0,0,189,143,332,38,8,6,56,0,14,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2010,Antonio Coleman,OLB,Auburn,SEC,1,0,0,0.5,50,4,73,255,4.76,18,113,4.12,7.07,34.5,0,0,0,0,0,0,0,0,0,0,0,0,94,56,150,46.5,24.5,1,20,1,4,1,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,Aviante Collins,OG,Small,Big 12,3,0,0,0.5,39,4,76,295,4.81,34,116,4.34,7.07,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Jon Cooper,C,Oklahoma,SEC,1,0,0,0.5,41,4,74,291,5.09,31,105,4.6,7.46,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Josh Cooper,WR,Oklahoma State,Big 12,3,0,0,0.5,46,4,71,190,4.65,11,120,4.15,6.95,31,0,0,0,0,0,0,5,42,0,161,1695,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,256,1,0,0,0,0,0,0
2012,Juron Criner,WR,Arizona,Pac-12,5,5,168,0.5,50,4,74,224,4.66,17,117,4.3,7.15,38,0,0,0,0,0,0,17,129,0,209,2859,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Dexter Davis,OLB,Arizona State,Pac-10,9,7,236,0.5,50,4,73,244,4.62,25,109,4.3,7.08,35,0,0,0,0,0,0,0,0,0,0,0,0,85,51,136,45,31,1,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2009,James Davis,RB,Clemson,ACC,4,6,195,0.5,50,4,71,218,4.45,17,109,4.37,7.15,32,0,0,0,0,0,0,753,3881,47,51,441,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2012,Terrence Frederick,CB,Texas A&M,Big 12,3,7,246,0.5,50,4,70,187,4.44,16,121,4.03,6.59,35,0,0,0,0,0,0,0,0,0,0,0,0,156,49,205,22,6,4,92,0,3,0,0,1,1,0,0,0,4,-2,0,0,0,0,0,0,0
2015,Alani Fua,OLB,Small,Ind,13,0,0,0.5,42,4,77,238,4.73,18,118,4.15,6.83,34.5,0,0,0,0,0,0,0,0,0,0,0,0,73,56,129,13.5,6,5,117,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,Brandon Ghee,CB,Wake Forest,ACC,4,3,96,0.5,36,3,72,192,4.37,15,127,4.07,6.75,37,0,0,0,0,0,0,0,0,0,0,0,0,110,44,154,12.5,2,1,0,0,18,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0
2015,Jacoby Glenn,CB,Small,American,6,0,0,0.5,25,2,72,179,4.64,12,123,4.26,6.97,34,0,0,0,0,0,0,0,0,0,0,0,0,74,26,100,4,2,9,64,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2010,Travis Goethel,ILB,Arizona State,Pac-10,9,6,190,0.5,50,4,74,240,4.81,21,111,4.54,6.93,35,0,0,0,0,0,0,0,0,0,0,0,0,143,85,228,19,2,3,91,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,Geneo Grissom,OLB,Oklahoma,Big 12,3,3,97,0.5,28,3,75,262,4.81,20,117,4.38,7.24,37,0,0,0,0,0,0,0,0,0,0,0,0,55,33,88,16.5,7.5,2,92,2,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011,Jamie Harper,RB,Clemson,ACC,4,4,130,0.5,39,3,71,233,4.53,24,120,4.39,7.16,36.5,0,0,0,0,0,0,311,1311,12,50,398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,70,0,0,0,0,0,0,0
2009,Cary Harris,CB,Southern California,Pac-10,9,6,183,0.5,49,4,71,187,4.66,18,116,4.02,6.57,30,0,0,0,0,0,0,0,0,0,0,0,0,96,47,143,7.5,0,5,14,0,1,0,0,0,0,0,0,0,6,93,0,0,0,0,0,0,0
2011,Henry Hynoski,FB,Pittsburgh,Big East,12,0,0,0.5,31,3,72,257,5.06,24,111,4.39,6.83,30.5,0,0,0,0,0,0,37,143,1,40,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0
2010,Brian Jackson,CB,Oklahoma,Big 12,3,0,0,0.5,45,4,73,202,4.65,20,120,4.22,6.76,35.5,0,0,0,0,0,0,0,0,0,0,0,0,97,40,137,5.5,0,7,45,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Jackson Jeffcoat,DE,Texas,Big 12,3,0,0,0.5,34,3,75,247,4.63,18,123,4.18,6.97,36,0,0,0,0,0,0,0,0,0,0,0,0,101,71,172,50,26,1,8,0,9,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,Jerrel Jernigan,WR,Small,Sun Belt,7,3,83,0.5,50,4,69,185,4.46,11,124,4.25,7.07,37.5,0,0,0,0,0,0,132,892,5,262,3128,18,0,0,0,0,0,0,0,0,0,0,0,0,0,29,372,1,67,1580,1,0,0,0,0,0,0
2018,Chris Jones,CB,Nebraska,Big Ten,2,0,0,0.5,34,4,72,195,4.57,14,115,4.31,6.9,33,0,0,0,0,0,0,0,0,0,0,0,0,65,11,76,5,2,5,60,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Jake Knott,OLB,Small,Big 12,3,0,0,0.5,47,4,74,243,4.84,17,106,4.18,7.12,25,0,0,0,0,0,0,0,0,0,0,0,0,223,124,347,18,1.5,8,60,0,8,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2014,Craig Loston,SS,LSU,SEC,1,0,0,0.5,45,4,73,217,4.65,12,119,4.35,7.15,32.5,0,0,0,0,0,0,0,0,0,0,0,0,84,64,148,8,1,7,152,1,6,0,0,0,1,0,0,0,2,25,0,0,0,0,0,0,0
2013,John Lotulelei,OLB,Small,MWC,8,0,0,0.5,25,2,71,233,4.84,25,117,4.3,6.91,35.5,0,0,0,0,0,0,0,0,0,0,0,0,83,97,180,4.5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Leon McFadden,CB,San Diego State,MWC,8,3,68,0.5,51,4,70,193,4.54,10,119,4.27,6.81,34.5,0,0,0,0,0,0,0,0,0,0,0,0,136,52,188,13,3,8,186,2,23,3,0,0,0,0,0,0,17,116,0,0,0,0,0,0,0
2017,Obi Melifonwu,SS,Connecticut,American,6,2,56,0.5,48,4,76,224,4.4,17,141,4.18,7.09,44,0,0,0,0,0,0,0,0,0,0,0,0,221,128,349,11,0,8,37,0,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,Zach Mettenberger,QB,LSU,SEC,1,6,178,0.5,30,3,77,224,4.94,7,113,4.35,7.28,25,659,407,5783,35,15,148.4,83,-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Nick Moody,OLB,Florida State,ACC,4,6,180,0.5,34,3,73,236,4.71,17,118,4.47,7.14,32,0,0,0,0,0,0,0,0,0,0,0,0,89,66,155,6,2,1,96,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Adrian Moten,OLB,Maryland,ACC,4,0,0,0.5,48,4,74,228,4.53,18,114,4.21,7.05,31,0,0,0,0,0,0,0,0,0,0,0,0,99,120,219,24,15.5,6,19,0,3,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0
2010,Jerome Murphy,CB,South Florida,Big East,12,3,65,0.5,52,4,72,196,4.5,16,127,4.05,6.87,38,0,0,0,0,0,0,0,0,0,0,0,0,144,47,191,6,0.5,8,70,0,0,0,0,0,0,3,35,0,26,628,0,0,0,0,0,0,0
2015,Marcus Murphy,RB,Missouri,SEC,1,7,230,0.5,52,4,69,198,4.61,11,109,4.4,7.1,29,0,0,0,0,0,0,337,1957,16,50,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,801,4,87,2036,3,0,0,0,0,0,0
2018,Nick Nelson,CB,Wisconsin,Big Ten,2,4,110,0.5,35,3,71,208,4.52,17,123,4.21,7.19,37,0,0,0,0,0,0,0,0,0,0,0,0,26,9,35,1,0,0,0,0,21,0,0,0,0,0,0,0,24,206,1,0,0,0,0,0,0
2009,Shawn Nelson,TE,Small,CUSA,11,4,121,0.5,51,4,77,240,4.52,19,115,4.46,6.96,33,0,0,0,0,0,0,0,0,0,157,2054,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Parry Nickerson,CB,Small,American,6,6,179,0.5,46,5,72,180,4.32,15,126,4.2,6.96,38.5,0,0,0,0,0,0,0,0,0,0,0,0,154,34,188,8,0,16,203,1,31,4,48,1,3,0,0,0,2,-11,0,0,0,0,0,0,0
2014,Kevin Norwood,WR,Alabama,SEC,1,4,123,0.5,49,4,74,198,4.48,8,121,4.32,6.68,33,0,0,0,0,0,0,0,0,0,81,1275,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
2015,Owamagbe Odighizuwa,DE,UCLA,Pac-12,5,3,74,0.5,37,3,75,267,4.62,25,127,4.19,7.36,39,0,0,0,0,0,0,0,0,0,0,0,0,85,49,134,24.5,12.5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Jeoffrey Pagan,DE,Alabama,SEC,1,6,177,0.5,18,2,75,310,4.92,26,103,4.38,7.25,29.5,0,0,0,0,0,0,0,0,0,0,0,0,27,33,60,7.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,David Paulson,TE,Oregon,Pac-12,5,7,240,0.5,40,3,75,246,4.79,21,110,4.4,7.18,32,0,0,0,0,0,0,0,0,0,67,1041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Cedric Peerman,RB,Virginia,ACC,4,6,185,0.5,41,4,69,216,4.34,27,117,4.29,6.99,40,0,0,0,0,0,0,382,1749,15,66,344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1256,0,0,0,0,0,0,0
2016,Joshua Perry,ILB,Ohio State,Big Ten,2,4,102,0.5,38,3,76,254,4.68,20,124,4.32,7.56,33.5,0,0,0,0,0,0,0,0,0,0,0,0,169,127,296,18,7.5,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,Nathan Peterman,QB,Pittsburgh,ACC,4,5,171,0.5,35,4,74,226,4.82,12,110,4.31,7.14,31,619,378,5142,47,15,151.1,157,518,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Kealoha Pilares,WR,Small,WAC,13,5,132,0.5,47,4,70,199,4.42,19,110,4.4,7.21,36,0,0,0,0,0,0,125,701,8,209,2491,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,7,156,0,0,0,0,0,0,0
2012,Chris Rainey,RB,Florida,SEC,1,5,159,0.5,53,5,68,180,4.36,16,120,3.93,6.5,36.5,0,0,0,0,0,0,396,2464,13,69,795,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,454,0,26,235,2,0,0,0,0,0,0
2010,David Reed,WR,Utah,MWC,8,5,156,0.5,26,2,72,191,4.56,15,114,4.38,6.95,37,0,0,0,0,0,0,5,19,1,106,1615,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,33,796,0,0,0,0,0,0,0
2017,Michael Roberts,TE,Small,MAC,10,4,127,0.5,27,4,76,270,4.86,23,110,4.51,7.05,30,0,0,0,0,0,0,0,0,0,70,832,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2011,Brandon Saine,RB,Ohio State,Big Ten,2,0,0,0.5,49,4,71,220,4.4,22,113,4.25,6.98,34.5,0,0,0,0,0,0,301,1408,9,55,616,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,302,0,0,0,0,0,0,0
2011,Tyler Sash,SS,Iowa,Big Ten,2,6,198,0.5,38,3,72,211,4.62,11,108,4.27,6.9,33,0,0,0,0,0,0,0,0,0,0,0,0,109,108,217,11.5,1,13,392,1,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0
2011,Anthony Sherman,FB,Connecticut,Big East,12,5,136,0.5,51,4,70,242,4.74,32,111,4.41,7.23,32.5,0,0,0,0,0,0,17,61,0,48,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,0,0
2015,Devin Smith,WR,Ohio State,Big Ten,2,2,37,0.5,53,4,72,196,4.42,10,122,4.15,6.69,39,0,0,0,0,0,0,1,2,0,121,2503,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,13,240,0,0,0,0,0,0,0
2012,Scott Solomon,DE,Small,CUSA,11,7,211,0.5,47,4,75,262,4.88,34,124,4.25,7.17,35,0,0,0,0,0,0,0,0,0,0,0,0,130,77,207,43.5,24,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2009,David Veikune,DE,Small,WAC,13,2,52,0.5,41,3,74,257,4.75,35,110,4.46,7.2,33,0,0,0,0,0,0,0,0,0,0,0,0,77,40,117,28,18,0,0,0,3,0,0,0,4,0,0,0,2,25,0,0,0,0,0,0,0
2016,Scooby Wright III,ILB,Arizona,Pac-12,5,7,250,0.5,30,3,72,239,4.9,22,113,4.47,7.47,31,0,0,0,0,0,0,0,0,0,0,0,0,159,111,270,43.5,17,1,13,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,Bradlee Anae,DL,Utah,Pac-12,5,5,179,0.5,13,1,75,257,4.93,25,115,4.43,7.44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Grayland Arnold,CB,Baylor,Big 12,3,0,0,0.5,30,4,69,186,4.59,12,120,4.3,7.01,33,0,0,0,0,0,0,0,0,0,0,0,0,81,25,106,7.5,1,7,138,0,13,1,0,0,1,0,0,0,14,161,1,0,0,0,0,0,0
2020,Essang Bassey,CB,Small,ACC,4,0,0,0.5,48,4,69,191,4.46,12,128,4.13,6.95,39.5,0,0,0,0,0,0,0,0,0,0,0,0,161,66,227,12.5,1,5,31,1,45,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,Antoine Brooks Jr.,S,Small,Big Ten,2,6,198,0.5,40,4,71,220,4.64,18,118,4.36,7.34,34.5,0,0,0,0,0,0,0,0,0,0,0,0,173,64,237,27.5,3.5,4,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,Joseph Charlton,P,South Carolina,SEC,1,0,0,0.5,37,3,76,195,4.38,17,132,4.4,7.21,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,45.5
2020,Carlos Davis,DL,Small,Big Ten,2,7,232,0.5,27,4,74,313,4.82,27,115,4.52,7.39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Darrynton Evans,RB,Small,Sun Belt,7,3,93,0.5,39,3,70,203,4.41,20,125,4.16,6.8,37,0,0,0,0,0,0,482,2884,25,39,319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1439,3,0,0,0,0,0,0
2020,Tipa Galeai,LB,Small,MWC,8,0,0,0.5,37,4,77,235,4.63,23,127,4.42,7.06,38.5,0,0,0,0,0,0,0,0,0,0,0,0,59,60,119,22.5,15,2,56,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,A.J. Green,CB,Small,Big 12,3,0,0,0.5,40,4,73,202,4.62,13,119,4.36,7.42,33,0,0,0,0,0,0,0,0,0,0,0,0,118,29,147,5.5,0,6,92,1,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,John Hightower,WR,Small,MWC,8,5,168,0.5,23,2,73,189,4.43,13,122,4.21,7.07,38.5,0,0,0,0,0,0,24,317,2,82,1447,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,36,840,1,0,0,0,0,0,0
2020,K.J. Hill,WR,Ohio State,Big Ten,2,7,220,0.5,50,4,72,196,4.6,17,114,4.43,7.32,32.5,0,0,0,0,0,0,4,-1,0,201,2332,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,160,0,46,258,0,0,0,0,0,0,0
2020,Sterling Hofrichter,P,Small,ACC,4,7,228,0.5,49,4,70,196,4.52,17,119,4.45,7.25,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,4,75,270,43.2
2019,Isaiah Johnson,CB,Small,American,6,4,129,0.5,34,4,74,208,4.4,14,133,4.06,6.81,36.5,0,0,0,0,0,0,0,0,0,0,0,0,88,27,115,2,0,4,94,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Juwan Johnson,WR,Oregon,Pac-12,5,0,0,0.5,45,4,76,230,4.58,14,124,4.37,6.94,33,0,0,0,0,0,0,0,0,0,30,467,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Clay Johnston,LB,Baylor,Big 12,3,7,234,0.5,35,4,73,227,4.63,18,118,4.4,6.95,33,0,0,0,0,0,0,0,0,0,0,0,0,147,90,237,26.5,4.5,2,73,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,Tony Jones,RB,Notre Dame,Ind,13,0,0,0.5,37,4,70,220,4.68,13,119,4.21,7.18,32.5,0,0,0,0,0,0,271,1481,12,27,273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0
2019,Josh Oliver,TE,Small,MWC,8,3,69,0.5,30,4,77,249,4.63,22,117,4.47,7.21,34,0,0,0,0,0,0,1,7,0,98,1067,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
2019,Riley Ridley,WR,Georgia,SEC,1,4,126,0.5,28,3,73,199,4.58,13,124,4.28,7.22,30.5,0,0,0,0,0,0,4,46,0,69,1015,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Amik Robertson,CB,Small,CUSA,11,4,139,0.5,38,3,68,187,4.66,16,115,4.36,7.22,34,0,0,0,0,0,0,0,0,0,0,0,0,138,46,184,23,4,14,265,3,34,2,0,0,2,1,30,1,2,-6,0,0,0,0,0,0,0
2020,Josiah Scott,CB,Small,Big Ten,2,4,137,0.5,29,3,69,185,4.42,17,123,4.27,6.94,36,0,0,0,0,0,0,0,0,0,0,0,0,64,31,95,2,0,6,46,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,Jace Sternberger,TE,Texas A&M,SEC,1,3,75,0.5,15,2,76,251,4.75,17,113,4.31,7.19,31.5,0,0,0,0,0,0,1,4,0,48,832,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Jarrett Stidham,QB,Auburn,SEC,1,4,133,0.5,37,3,74,218,4.81,14,110,4.33,7.28,31,739,470,5952,36,11,144.4,175,154,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Tommy Sweeney,TE,Small,ACC,4,7,228,0.5,38,4,76,251,4.83,17,125,4.53,7.37,33.5,0,0,0,0,0,0,0,0,0,99,1281,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,J.J. Taylor,RB,Small,Pac-12,5,0,0,0.5,40,4,65,185,4.61,19,118,4.15,7,34.5,0,0,0,0,0,0,587,3263,18,62,487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,41,988,1,0,0,0,0,0,0
2020,Raequan Williams,DL,Small,Big Ten,2,0,0,0.5,40,4,76,308,5.04,17,101,4.78,7.72,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Jabari Zuniga,DL,Florida,SEC,1,3,79,0.5,27,4,75,264,4.64,29,127,4.4,7.15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Lee Smith,TE,Small,CUSA,11,5,159,0.4545454545,48,4,78,266,4.94,25,108,4.28,7.13,29,0,0,0,0,0,0,1,0,0,75,791,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0
2016,Trevor Davis,WR,California,Pac-12,5,5,163,0.4285714286,37,4,73,188,4.42,11,124,4.22,6.6,38.5,0,0,0,0,0,0,3,4,0,64,1071,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,115,0,45,1110,2,0,0,0,0,0,0
2010,Clifton Geathers,DE,South Carolina,SEC,1,6,186,0.4285714286,34,3,79,299,4.98,26,112,4.76,7.69,36,0,0,0,0,0,0,0,0,0,0,0,0,47,25,72,12,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,MarQueis Gray,QB,Minnesota,Big Ten,2,0,0,0.4285714286,47,4,75,240,4.65,15,111,4.3,7.25,30,295,150,2053,14,11,117.5,341,1731,12,60,766,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,David Johnson,FB,Small,Sun Belt,7,7,241,0.4285714286,36,3,73,260,4.73,21,113,4.43,7.28,32.5,0,0,0,0,0,0,0,0,0,45,760,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Bear Pascoe,TE,Fresno State,WAC,13,6,184,0.4285714286,46,4,77,251,4.89,19,107,4.55,7.65,26.5,0,0,0,0,0,0,0,0,0,112,1294,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0,0,0,0
2010,Larry Asante,SS,Nebraska,Big 12,3,5,160,0.4,39,3,72,212,4.62,14,118,4.17,7,37.5,0,0,0,0,0,0,0,0,0,0,0,0,126,98,224,2,1,3,74,1,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0
2013,Kenjon Barner,RB,Oregon,Pac-12,5,6,182,0.4,49,4,69,196,4.52,20,122,4.2,6.87,35.5,0,0,0,0,0,0,582,3623,41,54,591,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,263,1,61,1371,1,0,0,0,0,0,0
2012,Orson Charles,TE,Georgia,SEC,1,4,116,0.4,40,3,74,251,4.73,35,112,4.37,7.24,33.5,0,0,0,0,0,0,0,0,0,94,1370,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2011,Chimdi Chekwa,CB,Ohio State,Big Ten,2,4,113,0.4,52,4,72,191,4.38,11,126,4.33,7.04,34.5,0,0,0,0,0,0,0,0,0,0,0,0,115,30,145,6,1,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Gavin Escobar,TE,San Diego State,MWC,8,2,47,0.4,39,3,78,254,4.84,21,114,4.31,7.07,32,0,0,0,0,0,0,2,7,0,122,1646,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
2014,Ryan Hewitt,FB,Stanford,Pac-12,5,0,0,0.4,48,4,76,246,4.87,18,109,4.35,7.04,33,0,0,0,0,0,0,28,75,1,59,473,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2018,Natrell Jamerson,S,Wisconsin,Big Ten,2,5,164,0.4,36,4,72,198,4.4,25,120,4.7,7.03,35.5,0,0,0,0,0,0,0,0,0,0,0,0,61,27,88,5,1.5,2,40,1,14,0,0,0,0,0,0,0,38,784,1,0,0,0,0,0,0
2010,Erik Lorig,DE,Stanford,Pac-10,9,7,253,0.4,41,4,75,281,4.86,32,116,4.2,7.09,30,0,0,0,0,0,0,0,0,0,0,0,0,51,44,95,17,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
